2017-11-08 10:56:06
count:132
symbol,code,name,trade,pricechange,changepercent,buy,sell,settlement,open,high,low,volume,amount,ticktime,per,per_d,nta,pb,mktcap,nmc,turnoverratio,favor,guba,
sz002460,002460,赣锋锂业,87.150,1.820,2.133,87.150,87.160,85.330,85.220,87.790,83.980,16575706,1427665753,10:56:06,141.592,20.94,6352406.02048,4528308.771,3.19009,
sz002466,002466,天齐锂业,76.880,2.120,2.836,76.870,76.880,74.760,74.400,77.280,73.580,17818022,1352126188,10:56:06,49.922,11.368,7644613.9252,7590134.75832,1.80478,
sz002340,002340,格林美,7.840,0.250,3.294,7.830,7.840,7.590,7.590,7.950,7.530,120868801,943327635,10:56:06,87.111,4.083,2991673.70578,2441574.9055,3.88115,
sh600516,600516,方大炭素,26.790,0.200,0.752,26.790,26.800,26.590,26.430,26.900,26.060,31316140,828806064,10:56:03,669.75,5.808,4792180.13866,4605630.65266,1.8216,
sh603799,603799,华友钴业,92.490,0.430,0.467,92.350,92.490,92.060,92.080,93.800,90.510,7951263,735146112,10:56:05,711.462,10.367,5481666.16937,2508994.728,2.9311,
sz300706,300706,阿石创,112.440,7.440,7.086,112.210,112.500,105.000,108.990,114.000,108.150,5435493,602479642,10:56:06,184.328,21.949,881529.6,220382.4,27.73211,
sh603993,603993,洛阳钼业,6.950,0.050,0.725,6.950,6.960,6.900,6.850,7.040,6.750,74572052,516972299,10:56:05,115.833,4.027,15011472.2052,9002842.83581,0.57568,
sz300618,300618,寒锐钴业,225.180,-3.540,-1.548,225.180,226.000,228.720,224.400,233.500,220.120,2002936,456437429,10:56:06,304.297,27.246,2702160,675540,6.67645,
sz000807,000807,云铝股份,11.240,-0.240,-2.091,11.240,11.250,11.480,11.240,11.370,11.030,33135596,371326546,10:56:06,224.8,3.03,2930086.80783,1935354.21611,1.92442,
sh600111,600111,北方稀土,14.410,0.100,0.699,14.410,14.420,14.310,14.200,14.460,14.150,23573843,337125215,10:56:03,576.4,5.943,5235248.106,5235248.106,0.64887,
sz000970,000970,中科三环,15.950,0.340,2.178,15.940,15.950,15.610,15.620,16.010,15.480,19599754,309346396,10:56:06,53.167,4.03,1698994,1698994,1.84001,
sz300666,300666,江丰电子,70.770,-1.020,-1.421,70.760,70.820,71.790,70.000,73.000,69.800,4081675,291642969,10:56:06,214.455,28.679,1548164.52,387041.13,7.46329,
sh603612,603612,索通发展,62.200,0.340,0.550,62.150,62.200,61.860,61.000,63.440,60.710,4146745,258770222,10:56:05,126.939,6.9,1497184.478,374444,6.88828,
sh600206,600206,有研新材,11.160,-0.090,-0.800,11.160,11.170,11.250,11.060,11.280,11.010,22688731,252867758,10:56:03,186,3.273,936076.618512,936076.618512,2.70497,
sh600549,600549,厦门钨业,27.290,0.220,0.813,27.280,27.290,27.070,26.810,27.350,26.720,8499635,230211399,10:56:03,200.809,4.32,2965409.7223,2419460.446,0.95871,
sz002056,002056,横店东磁,10.890,0.270,2.542,10.890,10.900,10.620,10.530,10.970,10.510,21265292,228885735,10:56:06,20.167,4.1,1789880.4,1788827.93595,1.29459,
sh600392,600392,盛和资源,18.380,0.150,0.823,18.370,18.380,18.230,18.040,18.540,18.010,11987562,219685521,10:56:03,-526.648,4.891,2481536.20689,1729630.38595,1.27386,
