2017-11-08 10:56:06
count:25
symbol,code,name,trade,pricechange,changepercent,buy,sell,settlement,open,high,low,volume,amount,ticktime,per,per_d,nta,pb,mktcap,nmc,turnoverratio,favor,guba,
sz000001,000001,平安银行,12.500,0.580,4.866,12.500,12.510,11.920,12.000,12.540,11.960,169380378,2082321874,10:56:09,9.47,1.083,21463014.2075,21147487.0637,1.00119,
sh600036,600036,招商银行,27.300,0.270,0.999,27.300,27.310,27.030,27.000,27.400,26.800,35127576,954402117,10:56:06,11.098,1.572,68850178.4907,56317018.2912,0.17028,
sh601398,601398,工商银行,6.070,0.000,0.000,6.060,6.070,6.070,6.060,6.090,6.030,102649976,621817528,10:56:06,7.883,1.08,216338598.053,163654613.011,0.03807,
sh601166,601166,兴业银行,17.230,0.150,0.878,17.220,17.230,17.080,17.070,17.270,17.040,35886097,616585062,10:56:06,6.22,0.936,35793930.664,32827176.222,0.18836,
sh600016,600016,民生银行,8.380,0.020,0.239,8.370,8.380,8.360,8.360,8.420,8.330,49490655,414878169,10:56:06,6.397,0.847,30574722.2542,24764382.7103,0.16747,
sh601288,601288,农业银行,3.710,0.000,0.000,3.700,3.710,3.710,3.700,3.720,3.690,100079324,371165732,10:56:08,6.745,0.909,120498617.407,109094514.038,0.03403,
sh601328,601328,交通银行,6.220,0.010,0.161,6.210,6.220,6.210,6.210,6.250,6.190,40953887,254805094,10:56:06,6.989,0.772,46191415.9732,24414037.4173,0.10434,
sh601988,601988,中国银行,3.930,0.020,0.512,3.920,3.930,3.910,3.920,3.940,3.900,61742900,241975322,10:56:06,7.278,0.838,115694401.958,82830847.3345,0.02929,
sz002142,002142,宁波银行,17.280,0.090,0.524,17.230,17.280,17.190,17.050,17.350,16.970,13375699,229796627,10:56:09,8.862,1.783,8760497.42304,7773780.76589,0.29732,
sh600000,600000,浦发银行,12.610,0.070,0.558,12.600,12.610,12.540,12.540,12.680,12.490,17623313,222145384,10:56:06,5.245,0.955,37012973.3806,35438846.2766,0.06271,
sh601939,601939,建设银行,7.030,0.030,0.429,7.030,7.040,7.000,7.010,7.050,6.970,30684712,215459079,10:56:06,7.641,1.04,175757717.173,6744341.29702,0.31984,
sh601818,601818,光大银行,4.060,0.010,0.247,4.050,4.060,4.050,4.050,4.070,4.030,40993007,166131245,10:56:06,6.444,0.778,18951724.0943,16163017.4813,0.10297,
sh601009,601009,南京银行,7.800,0.030,0.386,7.790,7.800,7.770,7.750,7.820,7.740,16782802,130654398,10:56:06,5.865,1.001,6616122.18072,6294212.50458,0.20798,
sh600015,600015,华夏银行,9.070,0.050,0.554,9.070,9.080,9.020,9.000,9.110,8.990,13691592,124229958,10:56:06,4.929,0.813,11630176.7943,11630176.7943,0.10678,
sh601169,601169,北京银行,7.330,0.020,0.274,7.330,7.340,7.310,7.300,7.350,7.290,16917310,123951447,10:56:06,6.319,0.878,13375791.9325,13375791.9325,0.09271,
sh600919,600919,江苏银行,8.000,0.000,0.000,8.000,8.010,8.000,8.000,8.020,7.950,11924906,95310567,10:56:08,8.163,1.04,9235560,4635876.8432,0.20578,
sh601997,601997,贵阳银行,14.700,0.050,0.341,14.700,14.710,14.650,14.600,14.750,14.600,5736553,84207070,10:56:08,7.903,1.434,3378930.093,1775217.46857,0.47503,
sh601998,601998,中信银行,6.190,0.020,0.324,6.190,6.200,6.170,6.170,6.220,6.140,13312014,82421280,10:56:06,7.282,0.839,30290639.0787,19749296.5513,0.04172,
sh600926,600926,杭州银行,13.080,-0.020,-0.153,13.080,13.090,13.100,13.070,13.130,13.040,3768762,49319935,10:56:08,7.786,1.162,4793072.97504,1917079.83734,0.25714,
sz002839,002839,张家港行,12.230,0.010,0.082,12.230,12.240,12.220,12.180,12.280,12.130,3670098,44828702,10:56:09,29.119,2.712,2210605.1113,221069.48,2.03037,
sh600908,600908,无锡银行,8.500,0.000,0.000,8.500,8.510,8.500,8.540,8.540,8.420,5106259,43294854,10:56:08,16.346,1.724,1570897.5919,673041.23785,0.64488,
sz002807,002807,江阴银行,8.950,-0.020,-0.223,8.950,8.960,8.970,8.990,8.990,8.860,4813700,42939147,10:56:09,18.728,1.781,1581782.14057,641455.83843,0.67164,
sh601229,601229,上海银行,17.370,0.020,0.115,17.370,17.380,17.350,17.300,17.450,17.250,2471305,42938105,10:56:08,6.655,1.092,13558648.545,1355876.145,0.3166,
sh601128,601128,常熟银行,7.800,-0.030,-0.383,7.790,7.800,7.830,7.830,7.840,7.760,5098300,39719521,10:56:02,15.294,1.703,1733727.81582,772471.0344,0.5148,
sh603323,603323,吴江银行,9.770,-0.080,-0.812,9.770,9.780,9.850,9.850,9.860,9.730,2540490,24835500,10:56:08,15.266,1.706,1414778.3865,141616.15,1.75267,
